"fecha","categoria","ecommerce","producto","precio.antes","precio.actual"
"2017-08-28","cÛmputo","linio","Auriculares De Juego Con Micr√≥fono Iluminaci√≥n LED Para PC - Negro + Rojo","S/ 89.70","S/ 69.00"
"2017-08-28","cÛmputo","linio","ER PS4 blanco controlador inal√°mbrico","S/ 182.28","S/ 132.34"
"2017-08-28","cÛmputo","linio","ER PS4 azul controlador inal√°mbrico","S/ 182.56","S/ 132.54"
"2017-08-28","cÛmputo","linio","EH PS4 negro controlador inal√°mbrico","S/ 306.05","S/ 232.60"
"2017-08-28","cÛmputo","linio","EH PS4 roja controlador inal√°mbrico","S/ 305.66","S/ 232.30"
"2017-08-28","cÛmputo","linio","USB con conexi√≥n de cable Gamepad Joystick Gamepad para PC del ordenador port√°til del juego","S/ 65.00","S/ 48.98"
"2017-08-28","cÛmputo","linio","EW PS4 roja controlador inal√°mbrico","S/ 254.00","S/ 183.57"
"2017-08-28","cÛmputo","linio","3Mbps 20m Mini Bluetooth V4.0 Dongle doble modo adaptador inal√°mbrico USB - negro","S/ 28.00","S/ 22.00"
"2017-08-28","cÛmputo","linio","AULA Matar al USB Soul 7D cable 800/1200 / 1600 / 2000dpi juego del rat√≥n √≥ptico - Negro","S/ 68.00","S/ 54.00"
"2017-08-28","cÛmputo","linio","ER El nuevo mini port√°til 6D inal√°mbrico √≥ptico del juego de los ratones del rat√≥n para PC port√°til rojo","S/ 31.23","S/ 24.45"
"2017-08-28","cÛmputo","linio","ER Fantech √≥ptico 6D Mouse Juego Negro.","S/ 31.27","S/ 24.48"
"2017-08-28","cÛmputo","linio","USB Wired Teclado Para Juegos + Rat√≥n Juego / Oficina Conjunto","S/ 97.17","S/ 68.56"
"2017-08-28","cÛmputo","linio","ER teclado de proyecci√≥n l√°ser y GDL001 negro rat√≥n","S/ 173.29","S/ 125.92"
"2017-08-28","cÛmputo","linio","ER Teclado virtual l√°ser GDL003.","S/ 216.69","S/ 156.92"
"2017-08-28","cÛmputo","linio","Control De Juego Wireless Bluetooth Game Controller","S/ 40.95","S/ 32.76"
"2017-08-28","cÛmputo","linio","Control Para Juegos Gamepad T3 For Android Smartphone-Negro","S/ 52.51","S/ 39.91"
"2017-08-28","cÛmputo","linio","EW bolsas de asa PS4 con la mano la cuerda azul del camuflaje-Verde","S/ 46.20","S/ 20.40"
"2017-08-28","cÛmputo","linio","EW sombrero de setas de oro XBOX360 mango de metal-Oro","S/ 48.40","S/ 21.13"
"2017-08-28","cÛmputo","linio","USB 3.5mm Atado Con Alambre Auricular Est√©reo Del Juego De La Venda Con MIC Para El Jugador Del Ordenador Port√°til De La PC",NA,"S/ 35.00"
"2017-08-28","cÛmputo","linio","USB 3.5mm At√≥ Con Alambre El Caballero Luminoso Del Juego De La Grieta Del LED Con MIC Para El Gamer De La PC",NA,"S/ 48.00"
"2017-08-28","cÛmputo","linio","Teclado Inal√°mbrico 2.4G Con Touchpad De Rat√≥n Para PC HTPC Notebook Tablet Android",NA,"S/ 42.00"
"2017-08-28","cÛmputo","linio","Auriculares Est√©reo Con Micr√≥fono Con Auriculares Para Juegos De PC Gaming Casque Audio",NA,"S/ 34.00"
"2017-08-28","cÛmputo","linio","Controlador De Juegos Inal√°mbrico De Gamepads Joystick Para Sony PS3 Regalo Colorido",NA,"S/ 46.00"
"2017-08-28","cÛmputo","linio","Auriculares De Auriculares Est√©reo De 3,5 Mm Stereo Headset Con Micr√≥fono Para PC Port√°til PS4",NA,"S/ 75.00"
"2017-08-28","cÛmputo","linio","USB Con Conexi√≥n De Cable Joystick Gamepads Controlador Para PC De Consola Xbox 360 6 Colores",NA,"S/ 55.00"
"2017-08-28","cÛmputo","linio","LED Mini USB Base De Carga De Muelle Doble Para Playstation 3 PS3 PS 3 Slim Controller",NA,"S/ 32.00"
"2017-08-28","cÛmputo","linio","USB Con Conexi√≥n De Cable Gamepad Joystick Joypad Controller Asemeja XBox 360 Para PC Ordenador - Blanco","S/ 65.56","S/ 59.00"
"2017-08-28","cÛmputo","linio","Mini Gamepad 8Bitdo Zero Controlador Mando Juego Wireless Bluetooth Blanco","S/ 49.74","S/ 34.81"
"2017-08-28","cÛmputo","linio","Gamepad Controlador Mando Juego 8Bitdo SFC30 Wireless Bluetooth For IOS Android PC Mac Linux.","S/ 139.68","S/ 97.78"
"2017-08-28","cÛmputo","linio","Control De Juego Gamepad 8Bitdo FC30 Wireless Bluetooth Colormix","S/ 140.17","S/ 98.12"
"2017-08-28","cÛmputo","linio","EW Navidad G5 Juegos trenzado de alambre rat√≥n √≥ptico USB-Negro","S/ 83.98","S/ 66.14"
"2017-08-28","cÛmputo","linio","EH Navidad G5 Juegos trenzado de alambre rat√≥n √≥ptico USB-Negro","S/ 128.30","S/ 91.09"
"2017-08-28","cÛmputo","linio","EH Navidad Rat√≥n √≥ptico USB del juego del G-20 de alambre trenzado colorido-Blanco","S/ 120.73","S/ 85.72"
"2017-08-28","cÛmputo","linio","EW Navidad Teclado virtual de proyecci√≥n l√°ser y rat√≥n K560S-Rojo","S/ 163.08","S/ 126.99"
"2017-08-28","cÛmputo","linio","Gamepad IPega Controlador Mando Juego For IOS/Android/Smartphone/Tablet PC","S/ 88.69","S/ 73.61"
"2017-08-28","cÛmputo","linio","Gamepad Multifunctional Controlador De Juego For 3D VR Smart Phones","S/ 21.64","S/ 19.48"
"2017-08-28","cÛmputo","linio","ER Navidad G50USB titanio colorido rat√≥n √≥ptico del juego-Blanco","S/ 163.47","S/ 118.91"
"2017-08-28","cÛmputo","linio","Louiwill Audifono Juegos Chat En Est√©reo Bajo De Doble O√≠do De Auriculares Con Micr√≥fono Boom Mic Para Sony Playstation 4 PS4","S/ 57.00","S/ 46.00"
"2017-08-28","cÛmputo","linio","Louiwill Auriculares Para Juegos Con Conexi√≥n De Cable USB Del Cuero Micphone Est√©reo Para Sony PS3 PS4 Juego De PC","S/ 114.00","S/ 94.00"
"2017-08-28","cÛmputo","linio","Monitor LG 19M38A, 18.5"" LED, 1366x768 , VGA-black","S/ 285.00","S/ 269.86"
"2017-08-28","cÛmputo","linio","Monitor Samsung LS19F355HNLX, 18.5"" LED, 1366x768, VGA.","S/ 399.00","S/ 280.00"
"2017-08-28","cÛmputo","linio","HP  TORRE  8100 CORE I5  2.6 Ghz , 4 GB RAM , DHH DE 500 GB SATA - TARJ . VIDEO 256MB DEDICADO","S/ 649.00","S/ 609.00"
"2017-08-28","cÛmputo","linio","CASE PC MASTER MINI SLIM S101 MINI-ITX, 200W, SATA, USB 2.0, audio/micr√≥fono/DVD-ROM RW/WI-FI","S/ 359.00","S/ 249.00"
"2017-08-28","cÛmputo","linio","Impresora de tinta continua Epson L310","S/ 800.00","S/ 588.00"
"2017-08-28","cÛmputo","linio","Computadora HP ProDesk 400 G3 SFF, Intel Core i7-6700 3.40GHz, 8GB DDR4, 1TB SATA","S/ 3,799.00","S/ 3,499.00"
"2017-08-28","cÛmputo","linio","HP-  All In One  20-e110LA Intel Dual-Core N3050, 2GB/disco 500GB/19.45""- BLANCO","S/ 1,690.00","S/ 1,545.00"
"2017-08-28","cÛmputo","linio","All-in-One Lenovo IdeaCentre 300, 21.5"" FHD, AMD A6-7310 2.00GHz, 6GB DDR3, 500GB SATA.","S/ 2,600.00","S/ 2,379.10"
"2017-08-28","cÛmputo","linio","HP- All In One 20-e110LA Intel Dual-Core N3050, 2GB/disco 500GB/19.45""- BLANCO","S/ 1,800.00","S/ 1,620.00"
"2017-08-28","cÛmputo","linio","PLACA ASUS H110M A D4, LGA1151, H110, DDR4, SATA 6.0, USB 3.0, SN/VD/NW.6ta Generaci√≥n Intel Core i7/i5/i3,DDR4, micro ATX.","S/ 299.00","S/ 219.00"
"2017-08-28","cÛmputo","linio","Monitor LG 20MP38A , LED, Backlit LCD Monitor De 19.5"", De 1400 X 900 Resolucion - Negro","S/ 600.00","S/ 365.50"
"2017-08-28","cÛmputo","linio","Monitor Samsung LS22F350FHLX, 21.5"" LED, 1920x1080, HDMI / VGA.","S/ 629.00","S/ 419.00"
"2017-08-28","cÛmputo","linio","All in One Lenovo Ideacentre 310 Celeron RAM 4GB DD 500GB W10","S/ 1,499.00","S/ 1,229.00"
"2017-08-28","cÛmputo","linio","Kit Teclado y Mouse inal√°mbrico Microsoft Desktop 850, Receptor USB, 2.40GHz, Negro","S/ 189.00","S/ 119.00"
"2017-08-28","cÛmputo","linio","HP- CPU ProDesk 400 G2.5 SFF, Intel Core i3-4160 3.60GHz, 4GB DDR3, 500GB SATA.","S/ 3,260.00","S/ 2,780.00"
"2017-08-28","cÛmputo","linio","UPS FORZA 1000VA NT 1002U(500W)","S/ 359.00","S/ 299.00"
"2017-08-28","cÛmputo","linio","Pantalla Monitor Lcd / Plug Jack 2 Pulgadas - Zhiyun -  Estabilizador Gimbal Estabilizer - Evolution - Rider 2","S/ 200.00","S/ 149.00"
"2017-08-28","cÛmputo","linio","Procesador Intel Core i3-6100, 3.70 GHz, 3 MB Cach√© L3, LGA1151, 51W, tecnolog√≠a 14 nm.","S/ 599.00","S/ 529.00"
"2017-08-28","cÛmputo","linio","Monitor Samsung LS22F350FHLX, 21.5"" LED, 1920x1080, HDMI / VGA.","S/ 550.00","S/ 447.00"
"2017-08-28","cÛmputo","linio","MONITOR LED TV SAMSUNG 24"" LED LT24D310LB FULL HD HDMI /USB","S/ 699.00","S/ 539.00"
"2017-08-28","cÛmputo","linio","MONITOR LG 18.5"" LED 19M38A-B WIDE, SIN PARPAPEOS, TECNOLOGIA SMART ENERGY SAVING BLACK","S/ 500.00","S/ 339.00"
"2017-08-28","cÛmputo","linio","Procesador Intel Core i7-6700, 3.40 GHz, 8 MB Cach√© L3, LGA1151, 65W, tecnolog√≠a 14 nm.","S/ 1,599.00","S/ 1,399.00"
"2017-08-28","cÛmputo","linio","Monitor LG 19M38A, 18.5"" LED, 1366x768 , VGA.","S/ 390.00","S/ 335.00"
"2017-08-28","cÛmputo","linio","AOC - Monitor E970S - 18.5"" LED WideScreen, Ultra Slim, 1366x768, VGA","S/ 450.00","S/ 299.00"
"2017-08-28","cÛmputo","linio","Monitor LED AOC de 18.5"" E970SWN/ con retroiluminaci√≥n LED/-NEGRO","S/ 350.00","S/ 310.00"
"2017-08-28","cÛmputo","linio","CARRITO  DE SUPERMERCADO MINIATURA PARA ADORNO -  COLOR AMARILLO","S/ 50.00","S/ 27.50"
"2017-08-28","cÛmputo","linio","Router Inal√°mbrico N 150Mbps TL-WR740N - TP-Link","S/ 149.00","S/ 99.00"
"2017-08-28","cÛmputo","linio","Master - Cooler P: case rojo 120mm 2000RPM","S/ 79.00","S/ 39.00"
"2017-08-28","cÛmputo","linio"," Brother HL-1212W Impresora Laser Brother HL-1212W Wifi -Negro","S/ 430.00","S/ 349.00"
"2017-08-28","cÛmputo","linio","Cpu Gamer Dota2 - Amd A8, Ram 8gb, Disco 1tb, Video R7 2gb","S/ 1,750.00","S/ 1,399.00"
"2017-08-28","cÛmputo","linio","Computadora Lenovo Tiny M700, Intel Core i5-6400T 2.20GHz, 4GB DDR4, 500GB - Negro","S/ 3,380.00","S/ 3,089.90"
"2017-08-28","cÛmputo","linio","Router Inal√°mbrico N 150Mbps TL-WR740N - TP-Link","S/ 149.00","S/ 79.00"
"2017-08-28","cÛmputo","linio","MONITOR ASUS VS228H-P 21.5 FULLHD VGA/HDMI 1920x1080 NEGRO","S/ 599.00","S/ 439.00"
"2017-08-28","cÛmputo","linio","Monitor TV LG 24MT48A, 24"", LED, 1366x768.","S/ 699.00","S/ 549.00"
"2017-08-28","cÛmputo","linio","HP TORRE 8100 CORE I5 2.6 GHZ - 4 GB - HD 250 GB - Tarjeta Video 256mb Dedicado  - NEGRO","S/ 559.00","S/ 509.00"
"2017-08-28","cÛmputo","linio","Multigrabadora  LG  DVD GH24NSB0 - Negro","S/ 89.00","S/ 59.00"
"2017-08-28","cÛmputo","linio","CASE GAMER HALION COMANDO ROJO","S/ 199.00","S/ 139.00"
"2017-08-28","cÛmputo","linio","Monitor LG 25UM58 25"" IPS FullHD 2560x1080 UltraWide - Negro","S/ 999.00","S/ 789.00"
"2017-08-28","cÛmputo","linio","Disco Duro Externo Lenovo UHD F309-Negro","S/ 385.00","S/ 270.00"
"2017-08-28","cÛmputo","linio","Cpu Core I7 Gamer 6ta Gen, GIGABYTE GA-H170-Gaming 3, 16GB, 2GB GTX 1060, SOLIDO 240 + 1TB SATA,","S/ 5,999.00","S/ 4,399.00"
"2017-08-28","cÛmputo","linio","COOLER PROCESADOR COOLER MASTER HYPER RR 212X 20PM R1","S/ 199.00","S/ 149.00"
"2017-08-28","cÛmputo","linio","PC-YA - PC Multimedia LED HP 18.5"" AMD A4 3.0GHZ 4GB 500GB - Negro","S/ 1,399.00","S/ 999.00"
"2017-08-28","cÛmputo","linio","Monitor Samsung LS24F350FHLXPE, 24"" PLS, 1920 X 1080, HDMI / VGA. - Negro","S/ 890.00","S/ 555.99"
"2017-08-28","cÛmputo","linio","UPS forza SL-1012U 1000VA / 600W 8 tomas 220V","S/ 589.00","S/ 399.00"
"2017-08-28","cÛmputo","linio","Grabador - LG - Externo de DVD GP50NB40 - Negro","S/ 155.00","S/ 109.00"
"2017-08-28","cÛmputo","linio","PC All-In-One Acer AZC-602-DC21 /4gb/500gb/19.5 ""- Blanco","S/ 1,500.00","S/ 1,069.00"
"2017-08-28","cÛmputo","linio","Hp Desktop 8300 Core I5 Tercera Generacion 3.2Ghz- 8GB Ram Ddr3 - 500gb HD  - Color Negro","S/ 829.00","S/ 789.00"
"2017-08-28","cÛmputo","linio","MON DELL 18.5"" E1916HV LED - Negro","S/ 400.00","S/ 347.00"
"2017-08-28","cÛmputo","linio","Cooler Master  P: case rojo 120mm 2000RPM","S/ 69.00","S/ 39.00"
"2017-08-28","cÛmputo","linio","MONITOR LG 49"" LED 49SE3B FULL HD -Negro","S/ 3,900.00","S/ 3,285.00"
"2017-08-28","cÛmputo","linio","Mueble de Computo - Escritorio de PC para Monitor, CPU y Teclado Soporte de Metal","S/ 259.90","S/ 219.90"
"2017-08-28","cÛmputo","linio","ASUS - Monitor LED MX279H 27"" - Plateado","S/ 1,597.00","S/ 999.00"
"2017-08-28","cÛmputo","linio","Micronics- Computadora 6ta Generaci√≥n Intel Core I7 LED 22'' 1TB 8GB + KIT- Negro","S/ 3,690.00","S/ 3,199.00"
"2017-08-28","cÛmputo","linio","Regulador de voltaje CDP RC-AVR pro 1808i 8 tomacorrientes","S/ 250.00","S/ 112.00"
"2017-08-28","cÛmputo","linio","PARLANTE CREATIVE INSPIRE T6300 5.1 57W -Negro","S/ 390.00","S/ 297.00"
"2017-08-28","cÛmputo","linio","Lenovo ThinkCentre M90p SFF Intel Core I5 650 / 3.0 GHz",NA,"S/ 485.00"
"2017-08-28","cÛmputo","linio","HP- All in One  Pavillion 23-R155LA  23"" 1TB, 4GB - Negro","S/ 2,600.00","S/ 2,350.00"
"2017-08-28","cÛmputo","linio","Desktop HP EliteDesk 800 SFF Core I7 8Gb Profesional","S/ 3,699.00","S/ 2,799.00"
"2017-08-28","cÛmputo","linio","Monitor Samsung 24""  LED, C24f390fhl 1399x1080 +USB 8GB","S/ 899.00","S/ 849.00"
"2017-08-28","cÛmputo","linio","Impresora de matriz Epson LX-350","S/ 999.00","S/ 799.00"
"2017-08-28","cÛmputo","linio","Advance - Monitor  A-195MS, 19.5"" LED, 1600 X 900","S/ 300.00","S/ 289.00"
"2017-08-28","cÛmputo","linio","Estabilizador Elise Ieda Poder Safe LCR-15","S/ 440.00","S/ 349.00"
"2017-08-28","cÛmputo","linio","Monitor Advance A-195MS 19.5"" LED -Negro","S/ 400.00","S/ 315.00"
"2017-08-28","cÛmputo","linio","Estabilizador Elise FES-10 Fase S√≥lido 1kVA  220V-Blanco","S/ 190.00","S/ 150.00"
"2017-08-28","cÛmputo","linio","Estabilizador Elise Ieda Poder Safe LCR-10 Solido, 1kVA, 220V","S/ 340.00","S/ 288.00"
"2017-08-28","cÛmputo","linio","Teclado Microsoft Natural Ergonomic 4000","S/ 250.00","S/ 205.00"
"2017-08-28","cÛmputo","linio","Auriculares Kingston HyperX Cloud Stinger, MicrOfono, Conector 3.5mm, Negro.","S/ 250.00","S/ 198.90"
"2017-08-28","cÛmputo","linio","Multi Grabadora de DVD ASUS DRW-24F1ST, 24X, SATA, negro.","S/ 190.00","S/ 90.00"
"2017-08-28","cÛmputo","linio","Regulador de voltaje CDP R2C-AVR1008I, 1000VA/500W","S/ 120.00","S/ 62.00"
"2017-08-28","cÛmputo","linio","PLACA ASUS H110M A D4, LGA1151, H110, DDR4, SATA 6.0, USB 3.0, SN/VD/NW.6ta Generaci√≥n Intel Core i7/i5/i3,DDR4, micro ATX.","S/ 299.00","S/ 229.00"
"2017-08-28","cÛmputo","linio","Monitor AOC I2080SW, 19.5 IPS WideScreen, Ultra Slim, 1440x900, VGA.","S/ 390.00","S/ 325.00"
"2017-08-28","cÛmputo","linio","Estabilizador Elise Ieda Poder LCR-30, Solido, 3.0KVA, 220v","S/ 790.00","S/ 729.00"
"2017-08-28","cÛmputo","linio","Estabilizador Elise FX Evolution 1000 1kva 4 tomas a 220v - Gris ","S/ 205.00","S/ 157.00"
"2017-08-28","cÛmputo","linio","Monitor LG 20MP48, 19.5"" IPS LED, 1440 x 900, VGA.","S/ 399.00","S/ 319.00"
"2017-08-28","cÛmputo","linio","Switch D-Link DGS-1008A 8 puertos 10/100/1000 Mbps","S/ 299.00","S/ 140.00"
"2017-08-28","cÛmputo","linio","Monitor LED ASUS MX239H ,de 23"" ,resolucion 1920x1080, HDMI","S/ 1,320.00","S/ 909.50"
"2017-08-28","cÛmputo","linio","PC-YA - PC Multimedia LED  18.5"" AMD A4 3.7GHZ 4GB 1TB + Impresora Multifuncional HP 2135 De Regalo - Negro","S/ 1,599.00","S/ 1,249.00"
"2017-08-28","cÛmputo","linio","AOC Monitor E2180SWN De 21"" LED","S/ 369.00","S/ 299.00"
"2017-08-28","cÛmputo","linio","Lenovo Ideacentre AIO 700-24ISH Core I7-6700U 3.4GHz","S/ 6,129.00","S/ 4,159.00"
"2017-08-28","cÛmputo","linio","Monitor LG 25UM58-P 25"" LED (25"" Diagonal) Class 21:9 UltraWide¬Æ Full HD, IPS, HDMI, Modo Juego","S/ 900.00","S/ 819.90"
"2017-08-28","cÛmputo","linio","Monitor ASUS Gamer MG28UQ 28"" , Formato 4K ,Resolucion 3840x2160, HDMI",NA,"S/ 3,710.00"
"2017-08-28","cÛmputo","linio","Monitor LG 29UM68, 29"" IPS, 2560x1080, HDMI / DP.","S/ 1,700.00","S/ 1,630.00"
"2017-08-28","cÛmputo","linio","Monitor HP V194, 18.5 LED, 1366x 768, VGA.","S/ 290.00","S/ 260.00"
"2017-08-28","cÛmputo","linio","Lenovo Ideacentre AIO 300-2315U Core I5-6200U 2.3 GHz","S/ 4,749.00","S/ 3,489.00"
"2017-08-28","cÛmputo","linio","Monitor Dell S2316H, 23"" IPS, 1920x1080, VGA / HDMI / Audio.","S/ 850.00","S/ 765.00"
"2017-08-28","cÛmputo","linio","AOC Monitor M2470SWH 24‚<U+0080>≥ LED","S/ 589.00","S/ 479.00"
"2017-08-28","cÛmputo","linio","AOC Monitor LED 19.5"" - E2070SWN","S/ 450.00","S/ 299.00"
"2017-08-28","cÛmputo","linio","Micronics - CPU Intel Core I5 + Samsung  Monitor LED 22"" - Negro","S/ 2,690.00","S/ 2,499.00"
"2017-08-28","cÛmputo","linio","All In One Lenovo IdeaCentre 310","S/ 2,500.00","S/ 1,669.99"
"2017-08-28","cÛmputo","linio","Monitor LG 24M38H De 24"" TN Full HD","S/ 739.00","S/ 549.00"
"2017-08-28","cÛmputo","linio","LG - Monitor LG 20M47A 19.5'' LED - Negro+ USB 8GB","S/ 599.00","S/ 389.00"
"2017-08-28","cÛmputo","linio","Monitor LG 34UM69G Gaming 34"" IPS FULL HD 2560x1080 HDMI ","S/ 3,000.00","S/ 2,345.00"
"2017-08-28","cÛmputo","linio","FUENTE PODER THERMALTAKE TR2 600W","S/ 399.00","S/ 249.00"
"2017-08-28","cÛmputo","linio","Computadora HP ProDesk 400 G3 SFF, Intel Core i5-6500 3.20GHz, 4GB DDR4, 1TB SATA.","S/ 3,200.00","S/ 2,979.00"
"2017-08-28","cÛmputo","linio","All-in-One HP ProOne 400 G2, 20"" 1600x900 , Intel Core i3-6100 3.70GHz, 4GB DDR4, 1TB.","S/ 3,900.00","S/ 3,380.00"
"2017-08-28","cÛmputo","linio","All-in-One Lenovo IdeaCentre 300 De 21.5"" FULL HD","S/ 2,600.00","S/ 2,285.00"
"2017-08-28","cÛmputo","linio","Monitor Dell P2416D 24'' FULL HD","S/ 1,089.00","S/ 959.00"
"2017-08-28","cÛmputo","linio","All In One HP Smart Buy EliteOne 800 G3 AIO I7-7700 De 23.8"" FHD ","S/ 6,199.00","S/ 5,749.00"
"2017-08-28","cÛmputo","linio","Samsung - Monitor LED S20D300NH 19.5'' - Negro","S/ 505.00","S/ 319.00"
"2017-08-28","cÛmputo","linio","Micronics - CPU Intel Core I7 Rojo + Samsung Monitor LED 22"" Negro","S/ 3,599.00","S/ 3,199.00"
"2017-08-28","cÛmputo","linio","Monitor Dell UP2516D 25'' QHD","S/ 1,569.00","S/ 1,469.00"
"2017-08-28","cÛmputo","linio","All-in-One Lenovo IdeaCentre 310 De 19.5"" LED Intel Celeron J3355 2.0GHz 4GB DDR3 500GB","S/ 1,950.00","S/ 1,649.50"
"2017-08-28","cÛmputo","linio","Monitor Samsung LS24F350FHLXPE Full HD De 24""","S/ 845.00","S/ 599.00"
"2017-08-28","cÛmputo","linio","HP EliteOne 800 G2 23- All-in-One PC","S/ 3,699.00","S/ 3,499.00"
"2017-08-28","cÛmputo","linio","Computadora HP ProDesk 600 G2 SFF, Intel Core i7-6700 3.40GHz, 4GB DDR4, 500GB SATA.","S/ 3,899.00","S/ 3,559.00"
"2017-08-28","cÛmputo","linio","PCYA - COMPUTADORA AMD A8 7650K-3.3GHz, MEMORIA 8GB, DISCO 1TB, GRABADOR DVD, LED 21.5"" FHD","S/ 2,000.00","S/ 1,699.00"
"2017-08-28","cÛmputo","linio","Brother HL-1212W Impresora Laser Brother HL-1212W Wifi -Negro","S/ 399.00","S/ 325.50"
"2017-08-28","cÛmputo","linio","hp desktop 8200 core i5 segunda generacion 3.1- 8 gb ddr3 - 1 tb - color negro","S/ 1,070.00","S/ 950.00"
"2017-08-28","cÛmputo","linio","HP - Monitor LED de 18.5'' V193 - Negro","S/ 499.00","S/ 325.00"
"2017-08-28","cÛmputo","linio","Monitor AOC M2470SWH De 24"" Full HD","S/ 700.00","S/ 539.00"
"2017-08-28","cÛmputo","linio","MONITOR LG 29"" LED IPS 29UM68-P ULTRAWIDE 21:9","S/ 1,890.00","S/ 1,549.99"
"2017-08-28","cÛmputo","linio","Disco Duro Externo Toshiba Canvio Basics, 1 TB, USB 3.0, Negro.","S/ 390.00","S/ 248.00"
"2017-08-28","cÛmputo","linio","Cpu Gamer Dota2 - Amd A8, Ram 8gb, Disco 1tb, Video R7 2gb","S/ 1,750.00","S/ 1,449.00"
"2017-08-28","cÛmputo","linio","ER Nueva L√≠nea 4S1P","S/ 21.07","S/ 17.19"
"2017-08-28","cÛmputo","linio","Protector de pantalla de 0,3 mm cristal templado para IPHONE 6 - Transparente","S/ 24.00","S/ 19.00"
"2017-08-28","cÛmputo","linio","Mr.northjoe Delantero Y Trasero Del Protector De Vidrio Templado Film Protector Para IPHONE 6 4.7 ""","S/ 34.00","S/ 27.00"
"2017-08-28","cÛmputo","linio","Pantalla PET protector protector de la pel√≠cula para IPHONE 5C - Transparente","S/ 20.00","S/ 16.00"
"2017-08-28","cÛmputo","linio","Nillkin 9H 0.3mm CP + AGC Glass Full Screen Protector Film Para IPHONE 6 - Transparente Negro +","S/ 50.00","S/ 40.00"
"2017-08-28","cÛmputo","linio","A Prueba De Explosiones Templado De Vidrio De Cine Para IPHONE 5 / 5S - Transparente","S/ 23.00","S/ 18.00"
"2017-08-28","cÛmputo","linio","Monitor BenQ PD3200Q De 32"" Resolucion 2K HDMI/DP/USB/Audio","S/ 4,549.00","S/ 3,499.00"
"2017-08-28","cÛmputo","linio","Samsung - Monitor LED LS19D300NY 18.5'' - Negro",NA,"S/ 316.00"
"2017-08-28","cÛmputo","linio","Juego De Inicio Kit De Bricolaje Para Frambuesa Pi 3 Modelo B 1 GB De RAM Quad Core 1.2GHz CPU",NA,"S/ 215.00"
"2017-08-28","cÛmputo","linio","Signage Smart Samsung DM32E De 32""  D-Led Blu Negro","S/ 3,299.00","S/ 2,499.00"
"2017-08-28","cÛmputo","linio","Monitor LG 22MP58VQ , 21.5"" IPS, 1920 x 1080, VGA / HDMI / DVI-D.","S/ 759.00","S/ 549.00"
"2017-08-28","cÛmputo","linio","Tempered Glass Screen Protector for Iphone 5 - Transparent","S/ 25.00","S/ 20.00"
"2017-08-28","cÛmputo","linio","Brazo De Alta Calidad HD Protector De Pantalla Para IPHONE 5 / 5S 50pcs (transparente) (exportaci√≥n)","S/ 45.00","S/ 36.00"
"2017-08-28","cÛmputo","linio","Film de vidrio para IPHONE 5 / 5S - Azul","S/ 26.00","S/ 21.00"
"2017-08-28","cÛmputo","linio","Samsung - Monitor LED S19D300NY 18.5"" - Negro","S/ 459.00","S/ 289.00"
"2017-08-28","cÛmputo","linio","Monitor AOC I2080SW, 19.5 IPS WideScreen, Ultra Slim, 1440x900, VGA.","S/ 520.00","S/ 327.00"
"2017-08-28","cÛmputo","linio","Monitor Full HD LG 27MP59G 27"" Resolucion 1920x1080 HDMI / DP /VGA","S/ 1,400.00","S/ 1,111.00"
