"fecha","categoria","ecommerce","marca","producto","precio.antes","precio.actual","sku","rangos"
"2017-08-24","televisores","linio","Otras","TV LED SLIM 32 HD Sintonizador Digital Continental Electric - Negro",1199,619,"TV LED SLIM 32 HD Sintonizador Digital Continental Electric - Negro","S/.500 - S/.1500"
"2017-08-24","televisores","linio","LG","Televisor LED UHD 4K 49 49UJ6300 Smart WebOS 3.5",2499,1849,"UJ6300","S/.1500 - S/.2500"
"2017-08-24","televisores","linio","Otras","Foonee Vidrios Port√°til De V√≠deo De La C√°mara Con Bluetooth Y Safe Drive Assist (negro)",400,331,"Foonee Vidrios Port√°til De V√≠deo De La C√°mara Con Bluetooth Y Safe Drive Assist (negro)","< S/.500"
"2017-08-24","televisores","linio","LG","Televisor Ultra HD 4K Smart TV WebOs 3.0 43'' 43UH6100 - Negro",2099,1599,"UH6100","S/.1500 - S/.2500"
"2017-08-24","televisores","linio","LG","Televisor Ultra HD 4K Smart TV WebOs 3.0 LED 49'' 49UH6100",2299,1848,"UH6100","S/.1500 - S/.2500"
"2017-08-24","televisores","linio","LG","Televisor LED HD 32LJ500B - Negro",1099,899,"LJ500","S/.500 - S/.1500"
"2017-08-24","televisores","linio","LG","Televisor LED 43 43LF5100 FULL HD - Negro",1799,1349,"LF5100","S/.500 - S/.1500"
"2017-08-24","televisores","linio","LG","Televisor Smart Full HD LED 43'' 43LH5700 - Negro",1799,1498,"LH5700","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Advance","Televisor ADV32L91F 32, HD, 1360 X 768.",849,729.99,"32L91","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Otras","Kobwa D99 Ni√±os Mayores GPS Del Androide Inteligente Reloj De Pulsera Google Map SOS Personal GSM GPS Wifi LBS De Seguridad Contra La P√©rdida Del Reloj Localizador",197,162,"Kobwa D99 Ni√±os Mayores GPS Del Androide Inteligente Reloj De Pulsera Google Map SOS Personal GSM GPS Wifi LBS De Seguridad Contra La P√©rdida Del Reloj Localizador","< S/.500"
"2017-08-24","televisores","linio","Samsung","Televisor LED Full HD 49 Smart UN49J5200 - Negro",1899,1599,"49J5200","S/.1500 - S/.2500"
"2017-08-24","televisores","linio","Samsung","Televisor UN32J4300 Smart TV LED HD 32''-Negro",999,899,"32J4300","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Otras","Oanda Mini Bluetooth Inteligente Llave Buscador Perdida Anti(Azul)",53,41,"Oanda Mini Bluetooth Inteligente Llave Buscador Perdida Anti(Azul)","< S/.500"
"2017-08-24","televisores","linio","Otras","Oanda Mini Bluetooth Inteligente Llave Buscador Perdida Anti(Blanco)",53,41,"Oanda Mini Bluetooth Inteligente Llave Buscador Perdida Anti(Blanco)","< S/.500"
"2017-08-24","televisores","linio","LG","Televisor LED 28 28LJ400B - Negro",799,649,"LJ400","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Samsung","Smart TV Curvo Ultra HD 4K 49'' Tizen UN49KU6500",2999,2499,"KU6500","S/.1500 - S/.2500"
"2017-08-24","televisores","linio","LG","Las televisiones de 7 pulgadas TFT LCD de color de TV port√°til con disco Flash tarjeta SD / MMC Ver Soporte USB Gran Angular",326,272,"Las televisiones de 7 pulgadas TFT LCD de color de TV port√°til con disco Flash tarjeta SD / MMC Ver Soporte USB Gran Angular","< S/.500"
"2017-08-24","televisores","linio","Otras","Onloon Wearable Vidrios De La C√°mara De V√≠deo Con Bluetooth Headset & Amp; Conduzca Con Seguridad Assist (Negro)",368,305,"Onloon Wearable Vidrios De La C√°mara De V√≠deo Con Bluetooth Headset & Amp; Conduzca Con Seguridad Assist (Negro)","< S/.500"
"2017-08-24","televisores","linio","AOC","Tv LED 39'' LE39M1365 HD DIGITAL  Negro",929,788,"39M1365","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Samsung","Monitor TV LED HD 24'' - LT24E310",899,517,"24E310","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Panasonic","Televisor LED Full HD 40 SMART TC-40DS600L - Gris",1749,1229,"DS600","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Panasonic","Televisor LED HD 32 SMART TC-32DS600L - Gris",1199,959,"DS600","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Nex","Blackline - TV LED HD 39'' BL390LED  2USB 2HDMI Sonido Stereo conexionPC - Negro",1000,899,"BL390","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Nex","Televisor LED 32 HD LE3208TVA - Negro",699,597,"LE3208","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Panasonic","Televisor LED UHD 4K 55 SMART TC-55DX650W - Gris",5299,2599,"DX650","S/.2500 - S/.3500"
"2017-08-24","televisores","linio","AOC","LED 32'' LE32H1352 HD sintonizador TV-DIGITAL USB 2HDMI  Negro",899,596,"32H1352","S/.500 - S/.1500"
"2017-08-24","televisores","linio","LG","Televisor LED Ultra HD 4K 55 Smart 55UH6500  Gris",3999,2999,"UH6500","S/.2500 - S/.3500"
"2017-08-24","televisores","linio","Otras","Televisor Royal Smart TV LED HD 50''  RY-E50S- Negro",1499,1149,"Televisor Royal Smart TV LED HD 50''  RY-E50S- Negro","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Samsung","Televisor Smarttv 49 Curvo Pantall 4k Uhd 49 Ku6300",2900,2250,"Ku6300","S/.1500 - S/.2500"
"2017-08-24","televisores","linio","Sony","Televisor LED Full HD 55 Smart KDL-55W655D - Negro",3799,2599,"55W655","S/.2500 - S/.3500"
"2017-08-24","televisores","linio","Sony","Televisor LED Ultra HD 4K 49 Smart XBR-49X705D - Gris",4439,2799,"49X705","S/.2500 - S/.3500"
"2017-08-24","televisores","linio","Otras","Televisor JVC LT-42KB66, 42, LED FHDTV, Slim Bezel, ISDB-T.",1470,1244,"42KB66","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Samsung","TV Ultra HD 4K 55'' Curve Smart UN55KU6300 - Negro",3999,2798,"KU6300","S/.2500 - S/.3500"
"2017-08-24","televisores","linio","Samsung","Televisor LED Full HD 49 Smart UN49J5200AG - Negro",2129,1699,"49J5200","S/.1500 - S/.2500"
"2017-08-24","televisores","linio","AOC","Televisor LED 49'' Full HD LE49F1361 - Negro",1799,1199,"49F1361","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Samsung","Nuevo LED CURVO 49 TIZEN 49K6500 QUADcore Smart TV Serie6  - Gris",2699,1928,"49K6500","S/.1500 - S/.2500"
"2017-08-24","televisores","linio","Sony","Televisor LED 32 SMART HD KDL-32W605D - Gris",1629,1169,"32W605","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Samsung","TV Curved Smart Ultra HD 55'' UN55JU6700 - Negro",NA,5199,"JU6700","> S/.4,500"
"2017-08-24","televisores","linio","Panasonic","Televisor LED UHD 4K 49 SMART TC-49DX650W  Gris",3499,1929,"DX650","S/.1500 - S/.2500"
"2017-08-24","televisores","linio","Panasonic","Televisor LED Full HD 40 TC-40D400L - Negro",1439,1149,"40D400","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Sony","Televisor LED Full HD 48 Smart KDL-48W655D - Negro",2789,1929,"48W655","S/.1500 - S/.2500"
"2017-08-24","televisores","linio","Panasonic","Televisor LED UHD 4K 65 SMART TC-65DX700W - Gris",10749,4799,"DX700","> S/.4,500"
"2017-08-24","televisores","linio","Sony","Televisor LED Full HD 50 KDL-50W805C - Gris",3799,2429,"50W805","S/.1500 - S/.2500"
"2017-08-24","televisores","linio","Samsung","Televisor UN65JS9000 Curvo SUHD 3D Smart  65-Plateado",15689,10199,"JS9000","> S/.4,500"
"2017-08-24","televisores","linio","Samsung","Televisor LED 49 Curvo UHD Smart UN49KU6300 - Negro",2799,2249,"KU6300","S/.1500 - S/.2500"
"2017-08-24","televisores","linio","Samsung","Televisor LED Ultra HD Smart Curvo 49 UN49MU6300GX - Negro",3499,2799,"MU6300","S/.2500 - S/.3500"
"2017-08-24","televisores","linio","Panasonic","Televisor LED HD 32 Smart TC-32ES600L - Negro",1339,1069,"ES600","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Panasonic","Televisor LED UHD 4K 49 SMART TC-49EX600W - Negro",2629,2099,"EX600","S/.1500 - S/.2500"
"2017-08-24","televisores","linio","LG","TV LED HD 32  32LH500 - Negro",899,740,"LH500","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Sony","Televisor LED Ultra HD 4K 55 Smart XBR-55X705D - Gris",NA,5500,"55X705","> S/.4,500"
"2017-08-24","televisores","linio","LG","Televisor 32LW300C, 32 LED, HD, 1366 x 768.",1100,966,"LW300","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Panasonic","Televisor LED UHD 4K 40 SMART TC-40DX650W  Gris",2699,1599,"DX650","S/.1500 - S/.2500"
"2017-08-24","televisores","linio","Samsung","Televisor LED Ultra HD Smart 60 UN60KU6000  Negro",9379,4999,"KU6000","> S/.4,500"
"2017-08-24","televisores","linio","Panasonic","Televisor LED Full HD 43 SMART TC-43DS630L - Gris",2149,1719,"DS630","S/.1500 - S/.2500"
"2017-08-24","televisores","linio","Otras","Life It - Showtime TV Headphones",219,149,"Life It - Showtime TV Headphones","< S/.500"
"2017-08-24","televisores","linio","Daewoo","TV LED 32 HD - HDMI - USB - Negro",899,575,"TV LED 32 HD - HDMI - USB - Negro","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Samsung","Televisor LED Full HD 40 Smart 3D UN40J6400 - Negro",2299,1839,"40J6400","S/.1500 - S/.2500"
"2017-08-24","televisores","linio","Samsung","Televisor 49 Full HD Curvo Smart TV UN40K6500AG - Negro",2979,2379,"40K6500","S/.1500 - S/.2500"
"2017-08-24","televisores","linio","Panasonic","Televisor LED UHD 4K 43 SMART TC-43EX600W - Negro",2129,1699,"EX600","S/.1500 - S/.2500"
"2017-08-24","televisores","linio","Samsung","Televisor LED Full HD 40 Smart UN40J5200AG  Negro",1939,1549,"40J5200","S/.1500 - S/.2500"
"2017-08-24","televisores","linio","Samsung","Televisor LED Full HD Curvo Smart 55 UN55K6500  Negro",5089,2699,"55K6500","S/.2500 - S/.3500"
"2017-08-24","televisores","linio","Sony","Televisor LED 55 4K HDR TRILUMINOS Smart Con Android XBR-55X855D - Gris",8899,4759,"55X855","> S/.4,500"
"2017-08-24","televisores","linio","Daewoo","Televisor HD L32R640ATS LED 32 - Negro",NA,999,"32R640","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Otras","Royal TV LED HD 32'' RY-S32D - Negro.",NA,999,"Royal TV LED HD 32'' RY-S32D - Negro.","S/.500 - S/.1500"
"2017-08-24","televisores","linio","LG","Televisor LED Full HD 49 Smart 49LH5700 - Negro",2249,1799,"LH5700","S/.1500 - S/.2500"
"2017-08-24","televisores","linio","Otras","Altron - Televisor con sintonizador digital 49 modelo: 49LN4100- Negro",1399,1199,"LN4100","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Panasonic","Televisor LED Full HD 49 Smart TC-49ES600L  Negro",2539,1699,"ES600","S/.1500 - S/.2500"
"2017-08-24","televisores","linio","Samsung","TV MONITOR T24E310LB LED HD 24''- NEGRO",699,557,"24E310","S/.500 - S/.1500"
"2017-08-24","televisores","linio","LG","Televisor LED Full HD 43 Smart 43LH5700 - Negro",1879,1499,"LH5700","S/.500 - S/.1500"
"2017-08-24","televisores","linio","LG","Full HD Smart TVLED 40'' 40LH5710",1399,1289,"LH5710","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Otras","Royal TV LED  HD 42'' RY-S42D - Negro",1299,849,"Royal TV LED  HD 42'' RY-S42D - Negro","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Samsung","Televisi√≥n UN50J5500 Smart Full HD 50''",NA,2699,"50J5500","S/.2500 - S/.3500"
"2017-08-24","televisores","linio","Samsung","Smart Tv 32'' UN32J4300 HD DIGITAL  Negro",1100,929,"32J4300","S/.500 - S/.1500"
"2017-08-24","televisores","linio","LG","Monitor TV LED 23.6 24MT47A-Negro.",799,567,"24MT47","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Panasonic","Televisor LED Full HD 43 SMART TC-43CS630L - Gris",2659,2129,"CS630","S/.1500 - S/.2500"
"2017-08-24","televisores","linio","LG","TV/Monitor LED 23.6 HD - 24MT47",NA,699,"24MT47","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Panasonic","TV LED HD 32'' - TC-32C400L",NA,999,"32C400","S/.500 - S/.1500"
"2017-08-24","televisores","linio","Panasonic","Televisor LED UHD 4K 60 SMART TC-60CX700W - Gris",6779,4499,"CX700","S/.3500 - S/.4500"
"2017-08-24","televisores","linio","Samsung","TV Ultra HD 4K Smart Tizen 50'' Tizen UN50KU6000 - Negro",NA,NA,"KU6000",NA
"2017-08-24","televisores","linio","Otras","TV LED Continental Electric 19 HD CELED99935-Negro",NA,NA,"ED9993",NA
"2017-08-24","televisores","linio","AOC","Televisor Smart Led Full HD WiFi 49  LE49D5542-Negro",NA,NA,"49D5542",NA
"2017-08-24","televisores","linio","AOC","TV LED Full HD Smart 49'' LE49D5542 - Negro",NA,NA,"49D5542",NA
"2017-08-24","televisores","linio","Sony","TV Led KDL-32W605D Smart HD 32 Motion Flow XR240 - Negro",NA,NA,"32W605",NA
"2017-08-24","televisores","linio","Otras","Televisor Led Smart UHD 4K 50 BGH BLE5015RTUXIPE Plateado/Negro",NA,NA,"LE5015",NA
"2017-08-24","televisores","linio","AOC","Tv Led   39'' LE39M1365 HD DIGITAL - Negro",NA,NA,"39M1365",NA
"2017-08-24","televisores","linio","LG","TV LED 49LF5100 TELEVISOR LED 49 FULL HD NEGRO",NA,NA,"LF5100",NA
"2017-08-24","televisores","linio","Nex","Televisor Led 32 HD LE3208TVA-Negro",NA,NA,"LE3208",NA
"2017-08-24","televisores","linio","Panasonic","Televisor LED HD 32 TC-32C400L TV DIGITAL USB - Negro",NA,NA,"32C400",NA
"2017-08-24","cÛmputo","linio","Advance","Notebook NV6646, 14 LED, Intel Cherry Trail Z8300 1.44GHz, 2GB DDR3.",999,599,"NV6646","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","HP","Laptop 240-G5 Core I3-5005U 2.0Ghz 4GB 1TB 14''HD",1999,1389,"Laptop 240-G5 Core I3-5005U 2.0Ghz 4GB 1TB 14''HD","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","HP","250 G5 W8K79LA#ABM Core  I5-6200U 2.3GHz 4GB 1TB 15.6''HD DVD-Rw",2129,1809,"250 G5 W8K79LA#ABM Core  I5-6200U 2.3GHz 4GB 1TB 15.6''HD DVD-Rw","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","HP","Laptop 250 G5 Core I3-5005U RAM 4GB DD 1TB Sin Sistema Operativo (FreeDOS) 15.6''HD DVD-RW - Negro",1999,1349,"Laptop 250 G5 Core I3-5005U RAM 4GB DD 1TB Sin Sistema Operativo (FreeDOS) 15.6''HD DVD-RW - Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","HP","Laptop 250 G5 Core I3-5005U 4GB1TB 15.6''HD DVD-Rw",1879,1319,"Laptop 250 G5 Core I3-5005U 4GB1TB 15.6''HD DVD-Rw","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Otras","Apple - Macbook Pro MLW82LL/a 15.4 I7 16gb 512gb Ssd 2gb Video Touch Bar Silver Plateado Modelo 2016",12999,9799,"LW82LL","> S/.4,500"
"2017-08-24","cÛmputo","linio","Acer","Notebook Aspire E5-471-57EX E14 Intel Core I5 4210U RAM 6GB DD 1TB Windows 8.1 LED 14 HD + SmartWatch Intense Deviices ID-M02 Negro + Mochila Acer",1800,1599,"Notebook Aspire E5-471-57EX E14 Intel Core I5 4210U RAM 6GB DD 1TB Windows 8.1 LED 14 HD + SmartWatch Intense Deviices ID-M02 Negro + Mochila Acer","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","Otras","MACBOOK PRO MLH42LL/A 2.7 I7 16GB 512GB SSD 2GB TOUCH BAR MODELO 2016",12999,9799,"LH42LL","> S/.4,500"
"2017-08-24","cÛmputo","linio","Lenovo","Notebook V310-15ISK I7-6500 RAM 8GB DD 1TB Sin Sistema Operativo FreeDOS Tarjeta De Video 2GB ATI Radeon 15.6 - Negro",3599,2599,"Notebook V310-15ISK I7-6500 RAM 8GB DD 1TB Sin Sistema Operativo FreeDOS Tarjeta De Video 2GB ATI Radeon 15.6 - Negro","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","linio","HP","Laptop 15-bs019la Core I7-7500U 2.7GHz  8GB 1TB 4GB Radeom 15.6''HD - Grey",3249,2629,"bs019","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","linio","ASUS","Laptop X541U Core I5-6200U 2.3GHz 4GB 500GB 15.6HD 2GB Video",2899,2249,"Laptop X541U Core I5-6200U 2.3GHz 4GB 500GB 15.6HD 2GB Video","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","TOSHIBA","LAPTOP c55-C5222 CORE I5 5500u,4GB,500,15.6 +USB KINSTONG 8GB+ FUNDA +MOUSE",2699,2229,"- LAPTOP c55-C5222 CORE I5 5500u,4GB,500,15.6 +USB KINSTONG 8GB+ FUNDA +MOUSE","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","ASUS","Laptop X556UR- Core I5-6200U  8GB 1TB 15.6HD 2GB Nvidia 930MX / Color Dark Blue +USB 8GB+PARLANTE",3299,2689,"Laptop X556UR- Core I5-6200U  8GB 1TB 15.6HD 2GB Nvidia 930MX / Color Dark Blue +USB 8GB+PARLANTE","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","linio","Lenovo","Flex 3 2EN1 FULL HD T√ÅCTIL I7 6TA GEN 8GB 128GB SSD  TECLADO ILUMINADO",3049.99,2499,"Flex 3 2EN1 FULL HD T√ÅCTIL I7 6TA GEN 8GB 128GB SSD  TECLADO ILUMINADO","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","DELL","Inspiron 15-5567 Core I7-7500U 8GB 1TB 15.6''HD AMD Radeon R7 M445 4GB DVD Win10",3829,3199,"Inspiron 15-5567 Core I7-7500U 8GB 1TB 15.6''HD AMD Radeon R7 M445 4GB DVD Win10","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","linio","HP","Laptop ProBook 430 G2  I5-4210U 2.7GHZ 4GB 500GB, 13.3(1366*768) WIN7PRO64 / WIN8.1PRO",3129,1839,"Laptop ProBook 430 G2  I5-4210U 2.7GHZ 4GB 500GB, 13.3(1366*768) WIN7PRO64 / WIN8.1PRO","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","HP","Notebook 245 G3 AMD E1-6010 14ù 500GB 4GB-Negro",1699,1109,"Notebook 245 G3 AMD E1-6010 14‚<U+0080>ù 500GB 4GB-Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","ASUS","Laptop X556UA-XX606D Intel Core I7-7500U 2.7GHz 4Gb 1TB 15.6''HD DVD-RW FreeDos",2879,2359,"XX606","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","ASUS","-Laptop X555LJ- 15.6'' Core i3 1TB 4GB - Gris +USB 8GB",2199,1999,"-Laptop X555LJ- 15.6'' Core i3 1TB 4GB - Gris +USB 8GB","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","HP","Laptop 250 G5 Core i3-5005U 4GB, 1TB LED 15.6''HD DVD-Rw Free DOS, Negro",1399,1369,"Laptop 250 G5 Core i3-5005U 4GB, 1TB LED 15.6''HD DVD-Rw Free DOS, Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","HP","ProBook 450 G3, LED 15.6, Intel Core i7 6500U 2.5GHz, 8GB DDR4, 1TB SATA.",3099,2849,"ProBook 450 G3, LED 15.6, Intel Core i7 6500U 2.5GHz, 8GB DDR4, 1TB SATA.","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","linio","Lenovo","Laptop S41-70 I3-5005u Ram 4gb Hdd 500gb 14 - Color Rojo",1499,1399,"Laptop S41-70 I3-5005u Ram 4gb Hdd 500gb 14 - Color Rojo","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","ASUS","X556UQ-DM825 Intel Core I7-7500U 2.70GHz",3429,3269,"DM825","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","linio","Lenovo","Y700 15.6 ULTRA 4K HD I7 6700hq 16gb 1tb 256ssd  4gb ddr5 NVIDIA VIDEO. Modelo: 80NV00VEUS.",5800,4799,"80NV00","> S/.4,500"
"2017-08-24","cÛmputo","linio","ASUS","X553M HDD 500 GB RAM 2GB 15.6 AutoHD - Black",NA,1599,"- X553M HDD 500 GB RAM 2GB 15.6 AutoHD - Black","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","Acer","Predator G9-793-79PE Intel Core I7-6700HQ 2.60GHz",10129,6929,"Predator G9-793-79PE Intel Core I7-6700HQ 2.60GHz","> S/.4,500"
"2017-08-24","cÛmputo","linio","Lenovo","Laptop Lenovo†510 Windows 10 Intel Core i7  RAM 12GB DD 1TB 15.6''",3839,3579,"Laptop Lenovo†510 Windows 10 Intel Core i7  RAM 12GB DD 1TB 15.6''","S/.3500 - S/.4500"
"2017-08-24","cÛmputo","linio","Otras","Laptop T-bao Tbook Pro 4GB + 64GB 14.1 Windows 10 - Oro",765.7,603,"Laptop T-bao Tbook Pro 4GB + 64GB 14.1 Windows 10 - Oro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","Lenovo","Laptop 110S Celeron Ram 2GB DD 32GB SSD Windows 10 11.6''HD - Blanco",829,699,"Laptop 110S Celeron Ram 2GB DD 32GB SSD Windows 10 11.6''HD - Blanco","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","LG","Ultra-Slim Laptop Gram 15.6 IPS LCD 8GB",5900,4650,"Ultra-Slim Laptop Gram 15.6 IPS LCD 8GB","> S/.4,500"
"2017-08-24","cÛmputo","linio","Lenovo","Laptop N22 Intel Celeron RAM 4GB DD 64GB EMMc Windows 10 11.6 - Negro",949,809,"Laptop N22 Intel Celeron RAM 4GB DD 64GB EMMc Windows 10 11.6 - Negro","S/.500 - S/.1500"
"2017-08-24","cÛmputo","linio","DELL","Laptop Inspiron i5 7559 15.6 FHD 8 GB DDR3 - Rojo",4699,4399,"Laptop Inspiron i5 7559 15.6 FHD 8 GB DDR3 - Rojo","S/.3500 - S/.4500"
"2017-08-24","cÛmputo","linio","HP","Laptop 15-Bs032la Core I5-7200U 2.5GHz 8GB 1TB 2GB Radeom 15.6''HD - Grey",3129,2129,"Bs032","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","HP","Notebook 14-r001la 14'-Negro con Plateado",2499,1800,"Notebook 14-r001la 14'-Negro con Plateado","S/.1500 - S/.2500"
"2017-08-24","cÛmputo","linio","HP","Notebook 17-w203la + Mochila De Regalo",7099,6829,"Notebook 17-w203la + Mochila De Regalo","> S/.4,500"
"2017-08-24","cÛmputo","linio","HP","Pavillion I7 12GB 1TB 2gb Nvidia Tactil 15 - Au018wm",3988.87,2888.87,"Au018","S/.2500 - S/.3500"
"2017-08-24","cÛmputo","linio","MSI","Notebook GL62 6QE, 15.6 FHD, Intel Core i5-6300HQ 2.30GHz, 8GB DDR4 - Negro",3989,3629,"Notebook GL62 6QE, 15.6 FHD, Intel Core i5-6300HQ 2.30GHz, 8GB DDR4 - Negro","S/.3500 - S/.4500"
"2017-08-24","cÛmputo","linio","Lenovo","Notebook 110, 15.6 HD, AMD A8 7410 2.2GHz, 8GB DDR3L, 1TB SATA.",2200,1799,"Notebook 110, 15.6 HD, AMD A8 7410 2.2GHz, 8GB DDR3L, 1TB SATA.","S/.1500 - S/.2500"
